item_id,pedido_id,produto_id,quantidade,valor_unitario,subtotal
87d56a3f-d0b5-4195-bc8e-41aa5d2ca7ca,b821e53d-7303-45b9-b211-e5e0036a3f31,8,2,219.9,439.8
41e3d9ff-df49-45c3-bd4e-58f8ea0b7ecb,b821e53d-7303-45b9-b211-e5e0036a3f31,14,1,389.9,389.9
884cb4b5-64b7-414f-90bb-36fa0055bbda,fe9403b9-f7ff-4e83-91b1-ebb863165a6b,17,1,159.9,159.9
1a59e428-18f9-4ad1-84c4-50afe5e811b5,fe9403b9-f7ff-4e83-91b1-ebb863165a6b,7,1,199.9,199.9
ec0a5cd4-67c7-4697-8325-9a9cc0b4d5ef,93c414cd-9d77-488a-88de-ce329df00116,3,2,99.9,199.8
dfc66768-3320-4000-a311-fbb1d318f73a,93c414cd-9d77-488a-88de-ce329df00116,5,2,119.9,239.8
720638d4-2814-44c2-aca5-606ca802f984,83e24a49-7ab2-484e-8ed9-16e214cd9300,11,1,299.9,299.9
fee6da80-f287-4abd-ae25-62a60da309f6,c31f0536-b54a-4476-8838-463361150253,18,2,179.9,359.8
1a91f8ba-70ce-4546-b4b1-315217152ee5,c31f0536-b54a-4476-8838-463361150253,7,1,199.9,199.9
685daa8b-6521-4a5d-ae2b-ad0c8f08ed85,c31f0536-b54a-4476-8838-463361150253,3,1,99.9,99.9
70666d6e-d742-4f43-a4ff-53e8abf11289,71af76c4-cc43-4b44-8a41-3e6a66f32fbc,8,2,219.9,439.8
7862c7b5-fa8e-4683-9d8c-397216596f62,637b9bc3-51f2-428b-82c6-10fbfd51fe73,15,1,419.9,419.9
05c8af06-61c7-43f5-85e4-9dacc24ed6ee,ee94f66e-083a-436e-a21b-eafa997e396e,17,1,159.9,159.9
99626e41-34bd-4948-b7a1-fe94344af205,0a1aa8b7-05bd-4bc3-942e-242930659328,10,1,259.9,259.9
dd58d53b-df6d-49b9-a0d4-6575645b29dc,14f209a8-012e-44b5-b012-36fb108f010c,5,2,119.9,239.8
8f7588fc-948d-4c7a-847a-9be27044114d,14f209a8-012e-44b5-b012-36fb108f010c,20,2,219.9,439.8
a2e7e950-b3ab-4e6a-ae5c-bf3b5cefd4b6,ccb680d7-d988-453a-b55f-f34bbd2eff7e,20,2,219.9,439.8
af7e290f-b912-4805-8856-33f9a4427d49,ccb680d7-d988-453a-b55f-f34bbd2eff7e,1,1,79.9,79.9
9ef91b8c-d60b-4bec-84a4-359dfdb85a52,9213e3a4-9ddc-46b2-aafe-8ee62ced2e74,17,1,159.9,159.9
7d10daa4-69ef-44c7-8fd1-145b7cedd6a1,9213e3a4-9ddc-46b2-aafe-8ee62ced2e74,11,2,299.9,599.8
cee59402-c5e5-4077-abf2-1334be9407af,b1b82b0b-ee66-499b-aca3-267ddeecfa06,14,1,389.9,389.9
2f65de51-cc2a-49fc-b944-de13028d9c6c,23919b15-49a9-479c-9b06-fae5c104c2ef,11,2,299.9,599.8
29698536-43f8-4936-8aac-2a540b6107d2,23919b15-49a9-479c-9b06-fae5c104c2ef,1,2,79.9,159.8
6321b785-d737-4e45-b7f6-e9c05af9da5b,23919b15-49a9-479c-9b06-fae5c104c2ef,18,2,179.9,359.8
3b5026e6-b564-44dc-8743-bdbb6daf0c8a,009b6e78-8d65-4bf2-90ef-ea98995e024a,10,1,259.9,259.9
1ae2ed8d-6871-4ed0-8316-3ef78073fc74,009b6e78-8d65-4bf2-90ef-ea98995e024a,8,1,219.9,219.9
b04d394c-5976-427d-aa52-c515df626591,d57392a7-9177-4910-8605-dc97248e378d,8,2,219.9,439.8
982061d3-ad85-4691-86bb-7fd9c46ca6cb,082cddae-2d28-483c-9a4c-ee02b27b821a,8,1,219.9,219.9
38594f97-f9de-4f23-ad48-ababb99d4a4b,082cddae-2d28-483c-9a4c-ee02b27b821a,7,2,199.9,399.8
7efcbc71-0484-40c9-83fc-02a8b7e4956e,767d46d6-cd0e-41e9-a2ac-676ed4ca72e7,8,1,219.9,219.9
b31f539c-4349-4f5a-908d-ba8b92912765,767d46d6-cd0e-41e9-a2ac-676ed4ca72e7,5,1,119.9,119.9
19975fca-e660-4ff6-8eff-0acc6fe48ad0,24e48fa5-dbc7-4aaa-b237-7cd19a86c710,1,2,79.9,159.8
cce9dcf6-d883-4482-b088-1a491158e4b1,c50abdbd-ddbb-4959-88e1-3077f9d2321f,7,2,199.9,399.8
03f1775e-515a-4b01-aec6-47bd46b02aee,21de5e4a-6fd6-4df0-bf30-e59486b9f6c5,17,2,159.9,319.8
59c72379-5f43-41d3-b66b-c1ab59fee30a,e1571caa-4fc5-4ba2-ba73-36859e64726f,18,1,179.9,179.9
919f6263-3022-43d1-a634-384e04eb01fa,1d573447-0fca-4285-b32c-9d2877b9a04e,14,1,389.9,389.9
0a4c7839-568f-4fc7-90e2-8092c9897444,a1a6dae0-7416-4deb-9efc-91e6d354136c,20,2,219.9,439.8
abac3297-42bf-48aa-ae09-618ad22ef21b,a1a6dae0-7416-4deb-9efc-91e6d354136c,4,1,109.9,109.9
2f74e93f-7e97-43ea-be5d-47a798eeddd9,a1a6dae0-7416-4deb-9efc-91e6d354136c,2,2,89.9,179.8
faf06c29-bd8c-4749-bf15-770f7defbacd,dbd15e3f-f4d7-4382-a161-aaa9d0ad5c36,15,1,419.9,419.9
fb1dc000-98ec-48c5-89e9-9ca34a858389,9f133211-10db-424b-a04c-de07badb7ecd,19,1,199.9,199.9
c789ecc9-bb0d-4801-a854-7429f7409889,9f133211-10db-424b-a04c-de07badb7ecd,7,2,199.9,399.8
9ad3d39d-60b6-4e2f-80a6-d0d40d5643fb,9f133211-10db-424b-a04c-de07badb7ecd,18,2,179.9,359.8
993dafca-6dba-4876-bb57-2e63a083d159,782fcec9-f37a-45d7-af0e-2613497e9bf7,14,1,389.9,389.9
96724aba-5370-41be-9867-3e8e968dd881,782fcec9-f37a-45d7-af0e-2613497e9bf7,8,2,219.9,439.8
96524af6-7bf7-4021-86ce-eca61914814d,782fcec9-f37a-45d7-af0e-2613497e9bf7,19,2,199.9,399.8
b3691c01-4966-4b9a-bcb0-300a3f698544,fa846d00-d5b7-481a-abbc-cd09417afba1,1,2,79.9,159.8
5ee76d7d-9cb3-4d6f-b481-20bf0649431a,fa846d00-d5b7-481a-abbc-cd09417afba1,20,1,219.9,219.9
728e1c02-c723-4859-ad76-9fca2c9af71e,fa846d00-d5b7-481a-abbc-cd09417afba1,6,1,179.9,179.9
206d4b2d-a7aa-4f96-8ec8-99fcde5fec0a,25cd1d8b-e31c-4b66-8150-39585ccd3ca6,6,2,179.9,359.8
ca80ec68-3d0e-4e5e-a0c5-f00451f8c834,c930b61a-7acb-4b55-8813-60e620176957,7,2,199.9,399.8
f71dd054-0087-4961-b335-8cd58ca8ee1c,99eb4aa7-7052-4ede-8724-7a8647c39635,20,2,219.9,439.8
8c054676-c7db-4c84-b44f-d8dc8097b2f5,9565a97f-b588-48ce-971b-f5dc93139dca,9,2,239.9,479.8
c2aad0b5-5c7e-4e65-9616-fd3b61a38177,9565a97f-b588-48ce-971b-f5dc93139dca,1,1,79.9,79.9
e5917547-d906-4de6-aebf-0ae2e3a443f2,d2a08269-3d32-4cba-ba46-ddaffd3ddbcf,9,1,239.9,239.9
180fe2e0-0865-47bc-9650-f855a392e8aa,d2a08269-3d32-4cba-ba46-ddaffd3ddbcf,18,2,179.9,359.8
9bd885d9-90c1-4dd6-9f46-4ef5119e9233,b7666773-00ca-4cfc-851b-109ea61dd8b8,8,1,219.9,219.9
eddfa11d-9c89-4961-8442-e1f5e54bbb9f,8f9a7782-21a5-4a13-b1d6-19a9214d85be,18,1,179.9,179.9
22c3b0cb-b60b-47e5-97f1-a23704432ff9,8f9a7782-21a5-4a13-b1d6-19a9214d85be,17,1,159.9,159.9
015ed9de-fd58-4758-82a9-94672536deb6,6acc95a8-17e2-456a-a6d9-02fadb8fe5cf,14,1,389.9,389.9
c5db0b92-49be-48d2-a4a0-bc2541be5f2e,625bf181-d8d0-4aab-b409-61f479effcde,7,2,199.9,399.8
b6f36265-9d26-426d-943d-011cf743d81e,af93788c-612a-4ecb-8ac1-066853556f18,13,1,359.9,359.9
0f935fe4-7d34-400d-96b9-fdb856b1a87b,af93788c-612a-4ecb-8ac1-066853556f18,14,2,389.9,779.8
e4e83cab-0426-4d4b-988a-2dd49c6d47d9,00f60c5b-22ec-4e69-84ec-fd0681c78690,14,1,389.9,389.9
94ba1bd6-edc2-49d2-892f-382b1c8ea9d5,00f60c5b-22ec-4e69-84ec-fd0681c78690,16,2,139.9,279.8
460421d1-e37f-48fa-b70b-16870d92a9bf,26fced1b-09d9-4575-9168-c4b748d16c40,10,2,259.9,519.8
edf041e9-68d8-4b31-bee8-613277d31192,26fced1b-09d9-4575-9168-c4b748d16c40,3,1,99.9,99.9
6503ff67-9e3f-40e1-bc7d-8083a2475545,26fced1b-09d9-4575-9168-c4b748d16c40,5,1,119.9,119.9
53fb6d8c-41fb-46fb-9dda-e97041e42a83,67e47d5b-d4f5-4d5e-bd74-7f08e7f88c09,14,1,389.9,389.9
5ed0ca54-b088-46d2-a604-1355d8e71b36,67e47d5b-d4f5-4d5e-bd74-7f08e7f88c09,11,1,299.9,299.9
1ee54253-586e-416b-b6bc-dd8ae21e636c,67e47d5b-d4f5-4d5e-bd74-7f08e7f88c09,16,2,139.9,279.8
b04ba423-ce87-44e2-919a-fa0669f9d7d5,f1d1d130-0b13-4d8c-95cf-dfaa55533d9c,19,2,199.9,399.8
c62c71c2-3f90-4e72-a632-fd53aa4da789,f1d1d130-0b13-4d8c-95cf-dfaa55533d9c,16,2,139.9,279.8
aea12bc6-403f-4f8d-a558-e41f370fc4b8,dccaaa89-d674-4814-8163-33b58e5be3d9,11,1,299.9,299.9
8e39e58f-988e-44f6-b897-6846246f9480,dccaaa89-d674-4814-8163-33b58e5be3d9,18,2,179.9,359.8
733a3e72-13e2-48fe-b107-eb34bddc7852,dccaaa89-d674-4814-8163-33b58e5be3d9,14,2,389.9,779.8
306587d8-3122-42ae-a101-1aa1a1afd1d6,c22e5d79-9e9c-48ae-914d-3d101f02c1e6,1,1,79.9,79.9
08d5bc82-ad29-4297-b1ce-049ae68159a0,c22e5d79-9e9c-48ae-914d-3d101f02c1e6,20,2,219.9,439.8
6c3c3c35-d5a6-473e-bc06-adda198531bc,39195069-66e1-40a6-9c74-ccaa28e305fe,1,2,79.9,159.8
dc7e948a-4b94-4907-9fa6-df3fb09427ce,4141698e-10d5-42c7-9587-d78fe790c96a,17,2,159.9,319.8
9891fc22-91be-43f1-b7c3-e3713e08b1bc,4141698e-10d5-42c7-9587-d78fe790c96a,3,1,99.9,99.9
9dfffbc9-1cd8-48dc-9eba-1931cf6ad6bb,14185b81-4ab4-41cc-8a89-7cbbcc96ac6b,18,2,179.9,359.8
d8f53646-ee66-4552-a3db-479aa0344e75,14185b81-4ab4-41cc-8a89-7cbbcc96ac6b,15,2,419.9,839.8
7d35f654-f0c3-4391-b50c-2efba6e35884,be9fedc3-9198-4e9a-908d-adcd9b5f4fbf,12,2,329.9,659.8
2b851bc7-f842-4c2a-8cc9-19d6af0bc9bb,be9fedc3-9198-4e9a-908d-adcd9b5f4fbf,9,1,239.9,239.9
917f674a-b9e6-4415-9dbf-cab7a8780cd8,ed937d30-f50d-44d5-8a41-5a9a285bb76e,17,2,159.9,319.8
456a2a98-7658-4f92-8384-4e441959255d,c417db29-ef85-40ac-b699-fce9122e8f13,6,1,179.9,179.9
934eab68-b0cb-4ec2-82b4-740ee9798222,c417db29-ef85-40ac-b699-fce9122e8f13,18,1,179.9,179.9
08dfcfef-cfaa-4025-a948-a37c1525b177,c417db29-ef85-40ac-b699-fce9122e8f13,1,1,79.9,79.9
7aa82a8a-db5c-4b09-847b-2a2c3a3fe99e,717a544c-3466-4f30-b837-e9e705ddb828,15,2,419.9,839.8
6951124a-1066-47a4-b7b4-c004e2ceebf0,717a544c-3466-4f30-b837-e9e705ddb828,17,2,159.9,319.8
1473a474-ff48-484d-96d3-1e5bc16165cf,717a544c-3466-4f30-b837-e9e705ddb828,2,2,89.9,179.8
93eda454-24d8-4af5-9ec1-b09aff69da5a,5cf5984a-f370-491d-a747-16f0ed2890a7,7,1,199.9,199.9
70069c12-46a6-4060-8887-efda73ed2600,417bf183-7eda-49dd-98ed-b0bc6018ff02,18,2,179.9,359.8
28a9b23b-c2cf-407f-843d-6fae1ad3a4b6,417bf183-7eda-49dd-98ed-b0bc6018ff02,5,2,119.9,239.8
4f6c5bdf-e8b1-4cd7-992a-9809352165ae,741d2659-bd4e-46ed-af41-19e48fc51fb5,15,2,419.9,839.8
f4aea403-03b9-43a8-a756-e97dde57a72c,6636af41-d31d-47b8-957b-cc392783a29e,11,2,299.9,599.8
b1c87534-fbd4-49c1-ac45-e5793e505ceb,5d05e9b3-8240-4d36-8b4b-a519e4ad75d3,7,1,199.9,199.9
94fddd04-ad72-4be5-a897-64b5d5bbad68,5d05e9b3-8240-4d36-8b4b-a519e4ad75d3,3,2,99.9,199.8
169cde90-4750-4f4f-80ac-c7eaf7f21220,4cb1617d-bec4-4796-86b1-e693f5db0d58,14,2,389.9,779.8
6f61f40f-e65b-4239-9905-908665afe74c,8a09c777-2d55-4832-ab0e-ce2d7a8a8bf5,3,2,99.9,199.8
dd930d27-666a-4d26-b6ce-3e7a7b64b13d,8a09c777-2d55-4832-ab0e-ce2d7a8a8bf5,5,1,119.9,119.9
354c6b2d-4bbb-407f-83c8-b1858f3972eb,8a09c777-2d55-4832-ab0e-ce2d7a8a8bf5,18,1,179.9,179.9
8e621068-37a2-4a70-8423-e90f6b281f0c,0134d24f-b2cc-42d6-b793-795db36519f7,12,2,329.9,659.8
77fa59b5-f044-4c9f-a77e-760b93076532,0134d24f-b2cc-42d6-b793-795db36519f7,18,1,179.9,179.9
9f8ef7a7-c1ac-4ea0-8456-cd2d483561ed,0134d24f-b2cc-42d6-b793-795db36519f7,15,1,419.9,419.9
b8924674-69dd-430d-be9c-4e5fc6a210f3,6359dade-a12a-4aa5-ab9c-f5b0e53ccd1d,16,2,139.9,279.8
24408ce3-052c-442c-b27a-a4140cc284e2,0baa7565-17f1-4a6b-865a-6e4c51720e4c,17,1,159.9,159.9
49de082d-0bf2-4543-b039-d9cded2fa755,0baa7565-17f1-4a6b-865a-6e4c51720e4c,11,2,299.9,599.8
b42ef73a-2d91-4684-87d6-ebeed65201f1,ac091875-a439-4297-b004-179edf3dd913,7,1,199.9,199.9
c639dd62-371d-4f91-a690-5fe1a9a291db,ac091875-a439-4297-b004-179edf3dd913,20,2,219.9,439.8
ee524913-ca0b-4bdc-a2ef-69eedc13ffb0,ac091875-a439-4297-b004-179edf3dd913,19,1,199.9,199.9
535fd50d-34f7-4104-9af2-3ceeed3cc86b,b5045686-e201-4c52-9d6d-3062d86042cb,1,2,79.9,159.8
bda67aef-8a71-4601-9855-3a59e2c2b701,b5045686-e201-4c52-9d6d-3062d86042cb,18,2,179.9,359.8
8b07f846-dbd4-43e3-ba6f-503ae7b3765e,b5045686-e201-4c52-9d6d-3062d86042cb,12,2,329.9,659.8
8bcb3b60-99e9-4fe7-9d85-3623ec66a1df,110a66c3-80e5-4c8e-a154-9eb7351adf9a,10,1,259.9,259.9
30223e70-efdd-459e-b0df-10196fcc0168,110a66c3-80e5-4c8e-a154-9eb7351adf9a,3,1,99.9,99.9
4200b2c4-90f5-43d5-85bf-d4da41dd2997,33c94454-3b2d-4045-baa7-b3eda2c842ff,7,2,199.9,399.8
578a590f-ff9e-4214-a0a3-2cf5cc8b2e7c,33c94454-3b2d-4045-baa7-b3eda2c842ff,9,1,239.9,239.9
6ed5815a-c187-447f-9873-e7e253e2322a,471f857c-ff1d-4d89-9370-a951d2bbb1fa,2,2,89.9,179.8
f481a96d-9f3f-48ab-a410-574ba3dab155,471f857c-ff1d-4d89-9370-a951d2bbb1fa,15,2,419.9,839.8
0273304d-2fe8-4b07-8433-2c5194b43c73,589f6d38-c0fd-42af-a2f8-4b6a0928eade,8,1,219.9,219.9
b0e971ef-3b97-417e-b64d-f659049b8708,589f6d38-c0fd-42af-a2f8-4b6a0928eade,15,2,419.9,839.8
ef0e27ee-34df-40c5-b7a4-a3c4c1094641,87e92eb3-f6cd-459f-a5cb-cc8a1d20512c,20,2,219.9,439.8
3cda22a1-afa9-4f3d-ba93-5efb649f3902,87e92eb3-f6cd-459f-a5cb-cc8a1d20512c,4,1,109.9,109.9
6698165e-850d-4f27-877b-1af8d7d657cd,87e92eb3-f6cd-459f-a5cb-cc8a1d20512c,9,2,239.9,479.8
e4cde499-27cd-4d23-935b-2463193f2845,87d0c3aa-b118-4275-bbbd-e2693aba4dcc,4,2,109.9,219.8
e004f1fa-4a23-4759-9b16-1f23a52a8a15,87d0c3aa-b118-4275-bbbd-e2693aba4dcc,13,2,359.9,719.8
7d563f60-11e8-41f7-b641-75f5a0c59aff,87d0c3aa-b118-4275-bbbd-e2693aba4dcc,6,1,179.9,179.9
9a645265-bad9-4712-9a7e-9abd7e5b48b6,5ad25245-5f83-4d88-83a6-a066b06e67cc,13,1,359.9,359.9
ecdf97c6-de6c-43eb-ae6e-c739c3f6e8c1,5ad25245-5f83-4d88-83a6-a066b06e67cc,20,1,219.9,219.9
b24f178b-6875-4850-ba2c-f4f53bb52c6a,5ad25245-5f83-4d88-83a6-a066b06e67cc,11,1,299.9,299.9
a11742ab-3f20-491e-9180-1ae2feb57142,8de20a5a-605c-4f3e-ad0e-531d6f6c4ca5,20,1,219.9,219.9
c956ac7a-def1-4a8a-a861-ed2348f4478f,916c8f0e-4785-482d-8e0e-d6782ac7551f,5,2,119.9,239.8
7e74ac75-0779-44d7-a7da-8fc791f3b201,916c8f0e-4785-482d-8e0e-d6782ac7551f,10,2,259.9,519.8
4cc0e58e-ff3e-4997-9fa7-3729cddf7ffd,916c8f0e-4785-482d-8e0e-d6782ac7551f,8,1,219.9,219.9
397430de-34c7-4ca2-a0a7-f06f6b6bb45b,103672f1-8487-4b60-acad-dc4c20105fbf,16,1,139.9,139.9
457a4560-1fdd-4208-aa20-86ce4176e13b,103672f1-8487-4b60-acad-dc4c20105fbf,5,2,119.9,239.8
be143b87-68ac-4b00-8a84-fb4e993e39fa,103672f1-8487-4b60-acad-dc4c20105fbf,7,1,199.9,199.9
a04ce5d4-687e-4c3a-8b20-ae0f3b6d9639,bf8549ba-c60f-438d-8ada-c0516ddb9f87,5,1,119.9,119.9
8b4cfc0a-7560-46a3-b572-54aefb614ab4,bf8549ba-c60f-438d-8ada-c0516ddb9f87,15,2,419.9,839.8
783f0f8a-3e12-4a04-a3d0-3cec0f1f46a0,b9c3b085-1e7d-42d7-92b0-4fb8c3bfc1ab,3,1,99.9,99.9
b014cb76-349f-4d0d-881b-dedf441f6d74,b9c3b085-1e7d-42d7-92b0-4fb8c3bfc1ab,8,2,219.9,439.8
b8a263d3-e956-47b2-9185-7f304b91a431,7e5d827b-3432-4941-9f70-6fdc4745a4bb,13,1,359.9,359.9
3dac840d-bcef-4141-80e3-4f4211a1cf15,7e5d827b-3432-4941-9f70-6fdc4745a4bb,12,1,329.9,329.9
7f76b513-1488-4a06-b2c7-90a8733e8c1a,a1dd6110-857e-4fab-b6fe-14fa9502bf0e,15,2,419.9,839.8
6fa28e7d-aac7-43ff-897e-80cbe1e9883d,a1dd6110-857e-4fab-b6fe-14fa9502bf0e,1,1,79.9,79.9
1b4308be-6103-4d57-85f9-fcee9cc9167d,750e9a11-4010-4150-9121-b31b024763f1,6,2,179.9,359.8
2d325694-b1df-4019-9ffc-4345413aeef7,750e9a11-4010-4150-9121-b31b024763f1,12,1,329.9,329.9
67c54eac-4bd4-4c63-a3be-c9851af106ef,10761d9c-10dc-4813-beaf-beab2fbc6f6c,7,1,199.9,199.9
4294f4e6-bef5-4ea2-8bfc-60d707079d14,953cccce-fd57-49c6-99ad-496a765f4402,14,2,389.9,779.8
04c12bcf-8b5a-49df-9945-b3b17f4264e2,cab9b5fa-c742-402f-9163-ad293dec2ec8,19,1,199.9,199.9
8fa61cf6-072a-4d97-b6d6-9baaba8f76fd,c83d87ce-e4a9-4a8d-b9bb-94b82ee19e73,9,2,239.9,479.8
7166211a-2237-44b4-a5e8-e78b3b9576c1,c83d87ce-e4a9-4a8d-b9bb-94b82ee19e73,8,2,219.9,439.8
eeac73f2-6398-4a40-8da6-5f437e0b7a78,c83d87ce-e4a9-4a8d-b9bb-94b82ee19e73,6,1,179.9,179.9
c46446c5-1de7-4c6e-8328-f74f0c4adddc,b30f9df0-826b-4543-a634-38efedee3da2,13,2,359.9,719.8
71b5a567-1283-4fbb-b191-696ac9c60ffd,98c6fce7-cc46-4cd7-ba46-78cecf6cea39,3,1,99.9,99.9
9c0d04c0-3e43-4544-91e3-da9f43c5106a,98c6fce7-cc46-4cd7-ba46-78cecf6cea39,1,1,79.9,79.9
7fa64b6b-daec-4e2b-b874-835978b16cc6,7a5a0128-ec9c-4530-a193-f0a7b6891440,2,2,89.9,179.8
54adc7c5-6325-4268-9994-4343bdcfd34b,e844a32b-64fb-4662-ad63-4cf67a72110e,1,1,79.9,79.9
6b199282-a215-4857-b28a-6509678e018e,e844a32b-64fb-4662-ad63-4cf67a72110e,17,1,159.9,159.9
c42a9f61-f63a-4080-b7ce-a3199c4c0174,e844a32b-64fb-4662-ad63-4cf67a72110e,15,1,419.9,419.9
968ca437-5b87-4486-b57a-187f6607315b,7ab4b4f9-bfb7-4dbd-b8c9-b3ddea24f80a,17,2,159.9,319.8
13dd8bfc-6f45-4d5d-8a03-4df47ccd8b9c,7ab4b4f9-bfb7-4dbd-b8c9-b3ddea24f80a,15,2,419.9,839.8
35c0c78d-0be8-48cf-b743-bc04f6f2cbc0,7ab4b4f9-bfb7-4dbd-b8c9-b3ddea24f80a,8,2,219.9,439.8
6a225ade-b7ed-4aef-abe0-f4c4ad62c111,a39d09fe-e090-496d-b35b-8839e6242171,5,1,119.9,119.9
0f3ee54f-abd0-45be-93ee-0092215e52e7,045357a8-f54e-432f-bd14-781d865991f3,17,2,159.9,319.8
fb99b82c-ce9b-4adc-be6f-2c940840471d,045357a8-f54e-432f-bd14-781d865991f3,7,1,199.9,199.9
e26104be-bb99-465b-b4fc-e5ea241a2379,045357a8-f54e-432f-bd14-781d865991f3,11,1,299.9,299.9
551f3213-27f7-4d22-9947-b4d27e178169,69f241b6-502a-4a9d-b185-c6e840d4d9bd,7,1,199.9,199.9
e09e243b-1623-4878-abb5-f9c10a257065,1495eecf-18bd-4e15-b9b2-4612ee07bcea,13,1,359.9,359.9
4e17fc8c-8c10-411a-b0ac-49d14652ca02,6e3ee28a-5ba4-4724-b0a2-27a76eb0742f,12,2,329.9,659.8
306108ef-5abf-42c0-b20b-f916aeba71ba,6e3ee28a-5ba4-4724-b0a2-27a76eb0742f,13,2,359.9,719.8
4414577b-2e29-4c9a-8d7b-bb1e324d794b,6e3ee28a-5ba4-4724-b0a2-27a76eb0742f,8,1,219.9,219.9
79245613-543a-45d3-8f8c-17f56a470d37,facce5a8-8e58-4da4-9847-90c73b7ad83e,4,1,109.9,109.9
7b75f9c3-7995-4d31-a079-b2fa56b53e2e,facce5a8-8e58-4da4-9847-90c73b7ad83e,12,2,329.9,659.8
c140a31d-df74-4766-bfb3-87bc9da76f3a,da1862b6-014c-4ed3-8a2f-eb5e76f0e9f3,18,1,179.9,179.9
1ed309a6-9133-4ac5-aafd-1d20095dc1f0,b71f206e-944e-4862-bfbb-e0c09096603c,15,1,419.9,419.9
f4f44421-2eec-45dc-9e99-b6f66095d98e,b71f206e-944e-4862-bfbb-e0c09096603c,6,1,179.9,179.9
887e87ac-254a-4261-bdae-75340b13be50,b71f206e-944e-4862-bfbb-e0c09096603c,3,2,99.9,199.8
6814cc14-2fe8-4f4e-8e4e-4be31a609b09,5470fbf6-1676-489b-8f16-2dfe752422e4,9,1,239.9,239.9
b7ef56a7-669b-49a2-90a0-8b99254187df,da51a55b-883b-4171-930b-1d49749c478a,8,1,219.9,219.9
d41524e7-00e3-40af-84a9-6017cdc007d6,da51a55b-883b-4171-930b-1d49749c478a,20,1,219.9,219.9
e5fd2136-07a1-4b6f-8b31-04e4c5c9b33c,da51a55b-883b-4171-930b-1d49749c478a,4,1,109.9,109.9
f378d79b-7487-4113-b1fe-794d3c21af9b,fac8eb17-da2e-44a7-8104-9e78774e702c,10,2,259.9,519.8
8b3ba44e-6071-484e-8735-39fd0cea57b4,8c48b487-8d50-4174-94d4-14a6895bea77,12,2,329.9,659.8
0034f8e5-3025-4398-93e0-7fd1ab2a49bc,8c48b487-8d50-4174-94d4-14a6895bea77,13,2,359.9,719.8
59d78808-3f78-4371-9492-1eaae158c9c4,8c48b487-8d50-4174-94d4-14a6895bea77,18,1,179.9,179.9
8438f789-18a7-4e9e-a85b-e4c317a7092b,156a16d6-96c1-4ccf-bf5e-3d59202891a3,11,2,299.9,599.8
81a67221-d88f-4f9c-82fd-a94b8378295a,347a7bc2-adf6-41e1-a129-323f17a5a6a8,5,1,119.9,119.9
1d3e2152-65a2-488a-b3b0-4a1b0e6debb1,347a7bc2-adf6-41e1-a129-323f17a5a6a8,14,1,389.9,389.9
b942c849-a52a-48a0-8749-c23e0ba8fcfa,347a7bc2-adf6-41e1-a129-323f17a5a6a8,18,2,179.9,359.8
7d6f23db-2c13-4d26-b45d-9a343e065d94,e6a0f382-eb9a-424f-9d4d-9ab11e28f59d,2,2,89.9,179.8
455c3009-9f32-4d38-8313-7415b5268d42,e6a0f382-eb9a-424f-9d4d-9ab11e28f59d,9,1,239.9,239.9
4814b2eb-8180-4daf-ad4d-894b5d181b18,39132ebd-787a-4531-a752-1972ca9936fb,15,2,419.9,839.8
ba0f36f5-69c6-4730-9587-ad9674644013,794922c4-eb91-44b5-9c51-7c0ef7f44657,9,2,239.9,479.8
b7f57f7d-e30e-4eee-81f0-29ef2bd2451f,089b46db-01ad-4996-a73a-4f1fe19e1e12,19,1,199.9,199.9
5f555b65-dae2-4e34-9f31-529f8c4760fd,4c475a00-eff9-40ca-9e42-5d456111ea7c,17,1,159.9,159.9
e2f0c433-9cf6-446c-8781-f7e1cb1e5be1,7b114c28-4b9f-445f-b0d3-52decd50ea5b,11,1,299.9,299.9
c03ae583-f416-4abd-b9fe-03d9b2455593,b0aab1b1-a8e9-47e8-98b3-a6e34da806f7,4,2,109.9,219.8
bd0be7bb-d848-45fa-8a11-881b7351f60e,b0aab1b1-a8e9-47e8-98b3-a6e34da806f7,13,2,359.9,719.8
964280c3-d15f-4000-b434-045099bcaf96,f291266e-e8b8-4ac7-9af6-2ed0f113b019,19,1,199.9,199.9
75e52c7a-5f31-44e6-88c9-5937dd432013,f291266e-e8b8-4ac7-9af6-2ed0f113b019,17,1,159.9,159.9
6ca58d33-6ced-4785-bf5c-0b7857c6a123,f291266e-e8b8-4ac7-9af6-2ed0f113b019,1,2,79.9,159.8
dd826157-33ac-4a95-87ab-313ca0107f56,6e9d8bf9-e05d-4c01-81f6-f8b24709cb78,18,2,179.9,359.8
fa7f4069-64c6-4dbb-bbb7-b4bd84f30921,6e9d8bf9-e05d-4c01-81f6-f8b24709cb78,2,2,89.9,179.8
c8b350ab-0c8f-4b1a-9d49-b143076cd4a2,6e9d8bf9-e05d-4c01-81f6-f8b24709cb78,3,2,99.9,199.8
1c025413-ebdb-49f5-aa83-6256b24292b4,d24608d2-a3b9-4604-8850-d7e99f3ca7be,7,1,199.9,199.9
aea1dab9-8d11-4389-8961-0b68a32cdb45,66e94115-9787-4447-887a-a5de66005fe4,11,2,299.9,599.8
f3091dab-8989-4dfb-86c3-45d07e12f844,66e94115-9787-4447-887a-a5de66005fe4,15,2,419.9,839.8
