pedido_id,cliente_id,data_pedido,forma_pagamento,pix_qr_code,status,canal,origem,transportadora,codigo_rastreio,prazo_entrega_dias,valor_total
a1a6dae0-7416-4deb-9efc-91e6d354136c,72190dfe-1635-4e14-a2d8-baeab3337c3e,2023-11-15 12:41:23,Cartão de Crédito,,Entregue,Site,Orgânico,Correios,BR1955996122,9.0,729.5
dbd15e3f-f4d7-4382-a161-aaa9d0ad5c36,8815226d-8da4-47b8-88af-563a91ce0d9c,2025-09-06 21:35:18,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Jadlog,BR7415260718,6.0,419.9
9f133211-10db-424b-a04c-de07badb7ecd,3cf69b05-c01c-43fc-90d9-3cbc4c3f931b,2024-12-05 02:15:01,PIX,3ede089a-21c9-49e1-93ce-b95e5552fd7a,Cancelado,Marketplace,Orgânico,,,,959.5
782fcec9-f37a-45d7-af0e-2613497e9bf7,6c2930ab-6a3c-4912-a9bd-e140e56892da,2023-09-04 22:16:44,PIX,d96b61ad-47a6-40b9-b6d1-1120955aa43c,Cancelado,Site,Google Ads,,,,1229.5
fa846d00-d5b7-481a-abbc-cd09417afba1,7ad47a79-ef38-49f9-92e9-2b926a6e8b3d,2025-01-15 01:25:17,Cartão de Débito,,Entregue,Marketplace,Facebook,Jadlog,BR5776958534,4.0,559.6
25cd1d8b-e31c-4b66-8150-39585ccd3ca6,6e9eea82-9d1a-4533-ab75-36c8e5ac0e8d,2023-07-08 05:18:27,Cartão de Crédito,,Entregue,Site,Orgânico,Correios,BR6302553686,9.0,359.8
c930b61a-7acb-4b55-8813-60e620176957,16c62232-451a-4a87-a338-3d764c78e4b7,2023-02-17 09:52:33,Cartão de Crédito,,Entregue,Site,Orgânico,Total Express,BR3256238400,5.0,399.8
99eb4aa7-7052-4ede-8724-7a8647c39635,2f6e430a-e447-402e-a7ff-33ffd2110667,2023-05-28 13:07:40,Cartão de Crédito,,Entregue,Site,Facebook,Total Express,BR0267166332,6.0,439.8
9565a97f-b588-48ce-971b-f5dc93139dca,3cdb91a8-758c-4535-bffc-7773d97317af,2026-03-17 18:47:52,PIX,5172c4e0-a5c7-4b49-9468-b13d222f13af,Entregue,Marketplace,Orgânico,Correios,BR8068079201,4.0,559.7
d2a08269-3d32-4cba-ba46-ddaffd3ddbcf,80426826-3676-46fa-9e02-abb4b4c507a7,2026-05-25 23:51:09,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Total Express,BR9017514694,10.0,599.7
b7666773-00ca-4cfc-851b-109ea61dd8b8,2754c9d7-ef86-43e7-a168-d65f28a02dd5,2025-08-14 20:50:52,Cartão de Crédito,,Entregue,Site,Orgânico,Total Express,BR9736266377,8.0,219.9
8f9a7782-21a5-4a13-b1d6-19a9214d85be,14638c0b-e47c-4f73-aefa-d5c36aed00e5,2023-01-11 02:19:54,PIX,36cfed46-88c0-403c-8c55-ff92d5c6394c,Entregue,Aplicativo,Orgânico,Loggi,BR4643785515,7.0,339.8
6acc95a8-17e2-456a-a6d9-02fadb8fe5cf,5412aeba-1651-453f-9adb-d089f7843fa5,2024-01-22 11:30:19,PIX,a6d2e6cf-5f24-4edc-b1c0-894da5613f67,Entregue,Site,Orgânico,Jadlog,BR9984742188,4.0,389.9
625bf181-d8d0-4aab-b409-61f479effcde,81d4a94c-39d2-4dba-bc5d-a7b8bf271ff3,2024-11-08 18:53:16,PIX,d72f0d30-136f-499e-b80a-5e65b0549904,Entregue,Site,Orgânico,Correios,BR0381709755,7.0,399.8
af93788c-612a-4ecb-8ac1-066853556f18,15c89bb3-00a0-4b99-a752-d9938bd9f28b,2022-08-19 07:24:38,PIX,9d4625f3-ebab-4809-b3b0-9f0be0e5fd59,Entregue,Aplicativo,Instagram,Total Express,BR4613500139,9.0,1139.7
00f60c5b-22ec-4e69-84ec-fd0681c78690,2add8722-7133-4996-b64a-11700ec18d54,2024-12-07 18:34:40,Cartão de Crédito,,Entregue,Aplicativo,E-mail Marketing,Loggi,BR7410274484,5.0,669.7
26fced1b-09d9-4575-9168-c4b748d16c40,86c400b5-8725-42cd-9d53-4d67f33cbcb8,2025-08-27 07:48:39,Cartão de Débito,,Entregue,Site,Orgânico,Loggi,BR7463758018,3.0,739.6
67e47d5b-d4f5-4d5e-bd74-7f08e7f88c09,0005bc87-6ae0-46f7-ad83-da5f1ad90c6c,2025-01-31 16:03:01,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Correios,BR7202957758,6.0,969.6
f1d1d130-0b13-4d8c-95cf-dfaa55533d9c,76689e53-549c-43c9-b6ac-436b54f90ed8,2025-10-21 18:34:55,Cartão de Crédito,,Entregue,Site,Google Ads,Loggi,BR3661698866,8.0,679.6
dccaaa89-d674-4814-8163-33b58e5be3d9,b6b3b338-fadd-47e1-8ac3-fa86804087b1,2025-11-02 16:19:40,PIX,0e3b24fc-7b2f-42be-889c-aece44dc7888,Entregue,Aplicativo,Orgânico,Loggi,BR4737444722,2.0,1439.5
c22e5d79-9e9c-48ae-914d-3d101f02c1e6,aa7dfff1-15d9-4c57-9578-6723eb475ff8,2025-12-21 07:10:57,Cartão de Crédito,,Entregue,Site,Orgânico,Total Express,BR7267404870,9.0,519.7
39195069-66e1-40a6-9c74-ccaa28e305fe,b6f92a99-9a58-45c3-903a-50d1b18d566e,2023-04-30 17:37:33,Cartão de Crédito,,Entregue,Site,Orgânico,Loggi,BR4025228086,7.0,159.8
4141698e-10d5-42c7-9587-d78fe790c96a,c9db2910-924b-4dbe-8398-89b09df7240d,2025-12-04 22:37:34,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Loggi,BR0150604963,2.0,419.7
14185b81-4ab4-41cc-8a89-7cbbcc96ac6b,cc049094-5a23-4f4e-828b-f4cc130a8823,2025-05-11 14:21:29,Cartão de Débito,,Entregue,Marketplace,Orgânico,Jadlog,BR6608572833,10.0,1199.6
be9fedc3-9198-4e9a-908d-adcd9b5f4fbf,e20b9f0e-becd-4d86-8e0e-5eeefea7540f,2023-10-08 02:25:49,PIX,23fa045a-4cf8-41b8-9be9-181c94e03359,Entregue,Site,Orgânico,Loggi,BR7775426389,4.0,899.7
ed937d30-f50d-44d5-8a41-5a9a285bb76e,a330f09e-1eed-49bb-97ed-ee9b790455ff,2026-06-09 23:16:44,PIX,9ec15487-59fd-4ade-9e39-3bf43b5cd92c,Entregue,Site,Orgânico,Total Express,BR1103554584,9.0,319.8
c417db29-ef85-40ac-b699-fce9122e8f13,616e0e1b-dcad-4c70-a56d-6bd2371c59da,2024-03-19 05:04:31,Cartão de Crédito,,Entregue,Site,Facebook,Loggi,BR4977357810,3.0,439.7
717a544c-3466-4f30-b837-e9e705ddb828,db16cbf8-796f-43c3-8968-f3c6fa130632,2025-07-09 15:30:15,Cartão de Crédito,,Cancelado,Marketplace,Orgânico,,,,1339.4
5cf5984a-f370-491d-a747-16f0ed2890a7,80bfb508-c5b1-45c4-9775-0883ffca07e1,2024-08-18 03:55:05,PIX,b30fea4c-6eef-404d-80a4-4c6a2d8854a8,Entregue,Site,Instagram,Correios,BR9928309659,10.0,199.9
417bf183-7eda-49dd-98ed-b0bc6018ff02,fb9c3836-803e-4495-b75e-d8f82ad228fd,2026-05-15 18:04:16,Cartão de Crédito,,Entregue,Site,Facebook,Correios,BR6060303013,8.0,599.6
741d2659-bd4e-46ed-af41-19e48fc51fb5,a03e361c-ce5b-4ea0-abec-fe0bae874116,2023-12-12 23:33:06,PIX,5c1b0027-5e78-4816-bd5d-20d49ad35380,Entregue,Aplicativo,Orgânico,Correios,BR9139050349,7.0,839.8
6636af41-d31d-47b8-957b-cc392783a29e,9baf1ca3-61a7-4d31-a9ce-d551d2c75ad8,2026-05-07 17:19:00,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Total Express,BR7247559527,5.0,599.8
5d05e9b3-8240-4d36-8b4b-a519e4ad75d3,a81c10fb-01cf-45eb-a0a1-613adbe09317,2024-10-09 11:53:49,Cartão de Crédito,,Entregue,Aplicativo,Facebook,Total Express,BR9776149328,7.0,399.7
4cb1617d-bec4-4796-86b1-e693f5db0d58,e1d7831c-cb6c-4d7c-b500-00bb98942ccb,2022-12-20 12:12:05,PIX,96db46a5-9bcd-49c0-8620-c97a1b12673e,Entregue,Aplicativo,Instagram,Loggi,BR5107868044,4.0,779.8
8a09c777-2d55-4832-ab0e-ce2d7a8a8bf5,471b35f2-5dcf-41a4-8b19-fb7ab59b4321,2023-12-24 17:39:01,PIX,0fee5bb9-688e-44de-b220-9942f4197acb,Entregue,Site,Orgânico,Jadlog,BR8786405899,4.0,499.6
0134d24f-b2cc-42d6-b793-795db36519f7,11ae5714-ca1b-4424-a3c3-9113aa2975d3,2025-06-13 05:36:09,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Correios,BR7739650984,10.0,1259.6
6359dade-a12a-4aa5-ab9c-f5b0e53ccd1d,41a7a87e-90d5-4e11-b99d-f3802a1ddfa3,2022-10-28 11:23:11,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Correios,BR6869879196,4.0,279.8
0baa7565-17f1-4a6b-865a-6e4c51720e4c,f0dbb94a-716c-488c-84fb-f52076da06b4,2024-08-17 20:07:25,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Correios,BR6037429615,8.0,759.7
ac091875-a439-4297-b004-179edf3dd913,79cade4c-ea8d-4577-a2b0-10d9940367e5,2026-05-03 17:44:17,Cartão de Débito,,Entregue,Aplicativo,Orgânico,Jadlog,BR2350595758,6.0,839.6
b5045686-e201-4c52-9d6d-3062d86042cb,376d14bf-ae33-494f-b966-5bb160cb4406,2025-07-15 16:27:51,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Correios,BR5070599520,5.0,1179.4
110a66c3-80e5-4c8e-a154-9eb7351adf9a,6abd7b19-1ce5-4c86-ab57-9b992c784507,2024-06-24 07:15:07,Cartão de Débito,,Entregue,Marketplace,Orgânico,Jadlog,BR9957849419,3.0,359.8
33c94454-3b2d-4045-baa7-b3eda2c842ff,9da91e7e-9c16-4fae-bd9b-58613bb148c5,2024-08-20 02:09:28,PIX,4ad33892-60b3-439d-bb1a-dbf42bf4059e,Entregue,Site,Google Ads,Total Express,BR2493348533,6.0,639.7
471f857c-ff1d-4d89-9370-a951d2bbb1fa,349549b4-568b-4fc9-ab1c-b0b8058f8339,2025-03-11 03:07:14,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Loggi,BR9411465121,2.0,1019.6
589f6d38-c0fd-42af-a2f8-4b6a0928eade,d647312e-029e-4589-849b-1c5fd5ae1dbe,2023-09-06 00:20:33,Cartão de Débito,,Entregue,Site,Instagram,Total Express,BR3324362924,6.0,1059.7
87e92eb3-f6cd-459f-a5cb-cc8a1d20512c,85635836-efc8-4f76-9886-c2263f4e459e,2025-11-27 03:19:22,PIX,f626e199-4752-4df0-8860-98ce649fc5fa,Entregue,Aplicativo,Orgânico,Total Express,BR2663142041,8.0,1029.5
87d0c3aa-b118-4275-bbbd-e2693aba4dcc,b8078d55-3cbc-4ea6-a5fa-b7a5a8508ece,2023-04-05 20:57:26,Cartão de Crédito,,Entregue,Site,Google Ads,Total Express,BR8155189306,7.0,1119.5
5ad25245-5f83-4d88-83a6-a066b06e67cc,2b198299-9282-402e-bc74-ccd73efa1e75,2024-02-21 05:56:30,Cartão de Débito,,Entregue,Site,Facebook,Jadlog,BR5850584739,7.0,879.7
8de20a5a-605c-4f3e-ad0e-531d6f6c4ca5,b821c2a1-3089-43c6-ad9b-bc56fe5d3cfc,2024-10-21 17:03:20,Cartão de Crédito,,Entregue,Marketplace,E-mail Marketing,Jadlog,BR3110959463,4.0,219.9
916c8f0e-4785-482d-8e0e-d6782ac7551f,06135b51-14ac-4b5a-ac84-aaf2d302d6d8,2026-04-30 14:46:51,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Total Express,BR8600961761,9.0,979.5
103672f1-8487-4b60-acad-dc4c20105fbf,54d49599-d2dc-46c6-bc36-6af5cfa441ce,2026-06-26 14:47:05,Cartão de Débito,,Cancelado,Site,Orgânico,,,,579.6
bf8549ba-c60f-438d-8ada-c0516ddb9f87,ca6944f6-ba37-49db-b8f5-6f28b0ee8d57,2023-03-22 12:12:31,Cartão de Débito,,Entregue,Aplicativo,Orgânico,Jadlog,BR7839183524,9.0,959.7
b9c3b085-1e7d-42d7-92b0-4fb8c3bfc1ab,6c9ec2e7-a3aa-45ef-84a5-c60d74afd836,2025-07-16 03:38:09,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Total Express,BR1000500347,8.0,539.7
7e5d827b-3432-4941-9f70-6fdc4745a4bb,88ed9c77-1dcf-492c-b2f9-cd490488e1cc,2025-02-16 20:13:00,Cartão de Crédito,,Cancelado,Marketplace,Orgânico,,,,689.8
a1dd6110-857e-4fab-b6fe-14fa9502bf0e,a814944c-4dee-45be-b435-352b3787f2e1,2023-10-16 22:33:33,Cartão de Crédito,,Entregue,Aplicativo,E-mail Marketing,Loggi,BR8672474583,5.0,919.7
750e9a11-4010-4150-9121-b31b024763f1,3abf0d21-724f-49dc-b135-39e5815c4be6,2025-09-29 00:52:59,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Jadlog,BR4795502852,3.0,689.7
10761d9c-10dc-4813-beaf-beab2fbc6f6c,69cb748d-a1b3-471b-ab17-2739576c6f76,2024-06-22 09:05:32,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Total Express,BR2965802177,3.0,199.9
953cccce-fd57-49c6-99ad-496a765f4402,b23cf705-65fa-4bf3-8be6-1afb4f23d84b,2026-03-19 08:02:03,PIX,2848dc44-6e9a-4ca4-b016-d8093d735898,Entregue,Marketplace,Google Ads,Total Express,BR6194987807,4.0,779.8
cab9b5fa-c742-402f-9163-ad293dec2ec8,bd53f7b1-7c15-4b86-8235-df95b3fad006,2023-11-14 20:49:15,Cartão de Crédito,,Entregue,Marketplace,E-mail Marketing,Correios,BR7484371427,4.0,199.9
c83d87ce-e4a9-4a8d-b9bb-94b82ee19e73,ed74e447-5a63-41ce-b5b9-01548df059f5,2024-05-19 07:59:11,Cartão de Crédito,,Entregue,Site,Google Ads,Total Express,BR3720818498,7.0,1099.5
b30f9df0-826b-4543-a634-38efedee3da2,f72b0e52-bb3e-4bc5-8b75-e385b9f61d2d,2022-08-21 01:07:03,Cartão de Crédito,,Entregue,Marketplace,Facebook,Jadlog,BR7955272072,2.0,719.8
98c6fce7-cc46-4cd7-ba46-78cecf6cea39,9d536358-4097-475b-ba77-b4c8c9252505,2023-06-28 14:29:42,Cartão de Débito,,Entregue,Aplicativo,Instagram,Correios,BR3370970632,7.0,179.8
7a5a0128-ec9c-4530-a193-f0a7b6891440,d03977a8-6c16-4d5f-8e63-579de18cfccf,2026-05-14 16:24:09,PIX,9c8a5be1-2910-44e0-8d2f-850615c3bb62,Cancelado,Marketplace,Google Ads,,,,179.8
e844a32b-64fb-4662-ad63-4cf67a72110e,72fc7ac0-3003-4cbb-9085-c6fd6f4d60f9,2024-05-06 14:12:32,Cartão de Crédito,,Cancelado,Site,Orgânico,,,,659.7
7ab4b4f9-bfb7-4dbd-b8c9-b3ddea24f80a,79535420-683b-41c6-8583-5b4b42ae3c8b,2023-06-21 16:46:33,Cartão de Crédito,,Entregue,Site,Orgânico,Loggi,BR5177820315,2.0,1599.4
a39d09fe-e090-496d-b35b-8839e6242171,4d23ec59-3172-481b-b858-b7a0d111b793,2023-09-17 21:29:55,PIX,f362b494-2b54-482d-9337-93cc0c429e14,Entregue,Aplicativo,Orgânico,Correios,BR7632743620,7.0,119.9
045357a8-f54e-432f-bd14-781d865991f3,6c2930ab-6a3c-4912-a9bd-e140e56892da,2024-04-17 11:59:13,PIX,c84255f4-9cf9-4e41-9460-3b9b48a521a5,Entregue,Site,Orgânico,Correios,BR5819779606,6.0,819.6
69f241b6-502a-4a9d-b185-c6e840d4d9bd,514bbb21-a291-4d72-88eb-48752b9e0d4b,2023-01-24 13:02:58,PIX,aba3178b-2e09-4379-a4a3-078e4947e038,Entregue,Site,Instagram,Total Express,BR1390951809,2.0,199.9
1495eecf-18bd-4e15-b9b2-4612ee07bcea,7f213d98-614b-4c9b-a4e6-9e4c9976acc4,2024-12-23 22:16:25,PIX,115f2994-cec4-4661-9975-9578fec4723f,Entregue,Site,E-mail Marketing,Total Express,BR8179652280,5.0,359.9
6e3ee28a-5ba4-4724-b0a2-27a76eb0742f,0ed11080-c375-4456-b97f-5e3fdc2dad64,2023-05-14 14:14:22,Cartão de Crédito,,Entregue,Aplicativo,Facebook,Correios,BR9979304590,9.0,1599.5
facce5a8-8e58-4da4-9847-90c73b7ad83e,a47a1a47-a2fb-4ee9-b5a7-6ddcf3aa65d6,2024-05-19 11:49:59,PIX,f7ff0fe8-948b-451c-9413-39926ab4c225,Entregue,Site,Orgânico,Correios,BR9913603453,6.0,769.7
da1862b6-014c-4ed3-8a2f-eb5e76f0e9f3,d4b6a5d3-7eb7-4dce-8ddb-0f5d7b612c5e,2023-01-05 15:43:42,Cartão de Débito,,Entregue,Site,Orgânico,Jadlog,BR1773730141,5.0,179.9
b71f206e-944e-4862-bfbb-e0c09096603c,71f6b9ca-6cc6-473c-a069-5859349e51c3,2026-03-02 23:53:13,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Correios,BR6753269913,8.0,799.6
5470fbf6-1676-489b-8f16-2dfe752422e4,63f94a60-c987-41c5-829e-806ea30c20cf,2023-11-28 01:41:45,PIX,5c5a302c-394f-4b4c-93e8-b287f76998d5,Cancelado,Site,Instagram,,,,239.9
da51a55b-883b-4171-930b-1d49749c478a,d75accb6-7187-44d6-a6e1-7907c92bf45a,2023-09-29 13:30:05,Cartão de Crédito,,Entregue,Site,Facebook,Correios,BR6405712270,4.0,549.7
fac8eb17-da2e-44a7-8104-9e78774e702c,bf0900f1-f229-4d2d-935c-82b715be239a,2023-09-13 11:28:54,PIX,279f1aab-d203-4230-bddd-afbd61a26de6,Entregue,Aplicativo,E-mail Marketing,Loggi,BR9509817709,10.0,519.8
8c48b487-8d50-4174-94d4-14a6895bea77,e2754d36-7da6-45ee-906e-beb6ca3439d6,2024-06-19 01:51:01,PIX,26f30125-1da2-4a32-9738-d1814ef4a35b,Entregue,Site,Orgânico,Loggi,BR5305357911,5.0,1559.5
156a16d6-96c1-4ccf-bf5e-3d59202891a3,b8078d55-3cbc-4ea6-a5fa-b7a5a8508ece,2022-08-24 09:13:39,Cartão de Crédito,,Entregue,Site,Instagram,Correios,BR8472445424,6.0,599.8
347a7bc2-adf6-41e1-a129-323f17a5a6a8,222683d3-88f8-401b-ba6c-75603864fb24,2023-04-27 12:43:16,PIX,d3deec6b-a157-4821-a38c-c87a313b7708,Entregue,Aplicativo,Orgânico,Total Express,BR2222702673,5.0,869.6
e6a0f382-eb9a-424f-9d4d-9ab11e28f59d,55bfee89-4f9a-4595-9724-fa7671db2039,2023-11-02 23:57:26,Cartão de Débito,,Entregue,Site,Google Ads,Jadlog,BR1693885180,10.0,419.7
39132ebd-787a-4531-a752-1972ca9936fb,383d523d-05f4-4652-a609-9f052d7a076a,2023-03-05 12:39:17,PIX,e6a9e80d-367a-4b52-8dd7-837fb364851c,Cancelado,Aplicativo,Instagram,,,,839.8
794922c4-eb91-44b5-9c51-7c0ef7f44657,cf989ad3-c50e-473f-999d-9775fa747dea,2026-06-19 19:53:55,PIX,552f9a9f-04ed-48a7-99b2-4ea63ea8d10f,Entregue,Site,Google Ads,Correios,BR1670347513,3.0,479.8
089b46db-01ad-4996-a73a-4f1fe19e1e12,a2c499ae-8bf1-428a-add4-fc4a5b1db576,2024-03-01 13:42:58,Cartão de Crédito,,Entregue,Site,Facebook,Jadlog,BR8017851888,5.0,199.9
4c475a00-eff9-40ca-9e42-5d456111ea7c,559a84f5-822f-4d8f-b058-23f1de93c5f3,2026-01-01 06:20:48,Cartão de Crédito,,Entregue,Marketplace,Google Ads,Correios,BR7106039647,9.0,159.9
7b114c28-4b9f-445f-b0d3-52decd50ea5b,7d299deb-c935-48b0-ad41-f61737430ac0,2023-06-26 17:21:21,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Loggi,BR5680605962,4.0,299.9
b0aab1b1-a8e9-47e8-98b3-a6e34da806f7,22d58c64-8711-4c1e-9619-5f0285ba8e83,2026-03-26 20:21:37,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Total Express,BR1742747912,9.0,939.6
f291266e-e8b8-4ac7-9af6-2ed0f113b019,550ac6b0-107f-4e3a-b7f9-9da5ca6f9c12,2024-05-10 09:33:33,Cartão de Crédito,,Entregue,Marketplace,Facebook,Total Express,BR0074468122,5.0,519.6
6e9d8bf9-e05d-4c01-81f6-f8b24709cb78,44bde7cd-796b-47a8-8c1f-af643f65c81d,2026-04-03 18:20:06,PIX,03708aa2-a45f-4780-ba72-f178c21ac273,Cancelado,Site,Facebook,,,,739.4
d24608d2-a3b9-4604-8850-d7e99f3ca7be,ca6944f6-ba37-49db-b8f5-6f28b0ee8d57,2025-01-24 21:19:05,PIX,19d7210e-1983-48df-b872-98a54d0b97cb,Entregue,Site,E-mail Marketing,Loggi,BR9041393219,5.0,199.9
66e94115-9787-4447-887a-a5de66005fe4,eaf8bd98-49e3-4970-bfe0-09ae806b4eed,2025-09-04 04:27:08,Cartão de Crédito,,Cancelado,Aplicativo,Orgânico,,,,1439.6
f7938203-cd55-411a-93c9-bbb58fc0a48f,17b5ae6c-37cb-465e-a649-572732041290,2025-04-06 20:38:12,PIX,77dea55f-b5f7-445e-a2f5-76640996d5d9,Entregue,Aplicativo,Orgânico,Correios,BR2423913270,6.0,109.9
a81a2cd5-d1b8-4842-abfe-39d61d3abec2,8ba2519d-890b-4c6f-81e9-11f61bf873ef,2023-06-04 04:03:01,Cartão de Crédito,,Entregue,Site,Google Ads,Loggi,BR0979840836,2.0,389.9
d433eb61-7918-4b5e-941b-b8941cd3da17,3c7f3dd8-3ebd-4d0c-b5b5-c0ce4ef567e8,2024-10-12 20:58:57,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Jadlog,BR8338554852,3.0,1059.4
72a0a30a-04ad-4c03-bb8a-0aefb1230404,8e649b13-7537-49d8-9e9e-9dde5a490975,2025-08-30 07:56:03,PIX,b6030929-aba9-48d7-a338-09fee96c25c7,Entregue,Aplicativo,E-mail Marketing,Total Express,BR1325566212,6.0,1179.5
dbcd6fa6-b8f1-4270-b460-515220baf7a6,1268b80e-6cc2-4b1c-a0c1-69fc6df84e54,2022-08-07 22:05:49,PIX,92e23801-715d-47d8-a44e-433e27390588,Entregue,Marketplace,Orgânico,Total Express,BR2662832754,3.0,649.6
05c315a4-09ce-4cd0-9aba-c8f956171e10,e7b6b511-81ba-4f69-8c30-c133a610f5a9,2025-04-23 08:59:49,Cartão de Crédito,,Entregue,Site,Google Ads,Correios,BR3603020029,5.0,599.8
3420501d-b60b-4c59-968e-bf20d0568401,d8852d7b-319f-4276-9e5c-370a43893b28,2025-03-21 10:15:08,PIX,ed8e0dae-d60c-4e9d-b2d3-78499a99ffd3,Cancelado,Marketplace,Google Ads,,,,749.7
48088900-0a7c-4fe0-989c-67fb1a4e391b,ccdae916-2d60-4768-ac48-97ed23d1f0ba,2024-08-10 15:33:30,PIX,78371e2f-6a60-4747-82c2-0a4586e46374,Cancelado,Site,Facebook,,,,699.6
57b2d822-1663-4084-b47c-7813bd8a1641,2fa560e6-7656-482a-a07d-0c5644804621,2023-05-22 06:26:00,PIX,cbec234b-09a3-45ca-b218-31980ae0601e,Entregue,Aplicativo,Instagram,Total Express,BR3204304799,5.0,199.9
2e488b3d-51fe-441f-b1e9-6ead4c55cd5a,393007ed-8b72-4ceb-84f8-4982f09116cf,2022-09-21 14:55:50,PIX,918951ab-93b9-4f3e-a183-5cdcafb081ab,Cancelado,Aplicativo,Google Ads,,,,559.8
9090e595-70ef-4b81-ae77-d2783d3c4e1c,fd77eade-d608-4777-8748-9af908722fe4,2023-09-08 13:09:42,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Correios,BR4102985530,7.0,419.9
8d5849cd-9c03-45b9-84c7-cc65fc628ed4,0939c8f6-9a55-47c2-8aab-d305db1bfcf0,2024-07-17 08:44:33,PIX,772c563e-e7e4-49b1-b75b-4cdbfaee6b70,Entregue,Aplicativo,Facebook,Correios,BR1357099261,5.0,619.7
319aac81-f046-4aa7-a8c4-30761511ca91,ccdae916-2d60-4768-ac48-97ed23d1f0ba,2025-04-01 18:57:18,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Loggi,BR5782951960,2.0,659.7
a1d7dd4a-cdeb-4a57-9356-64767a5c08e5,1f084ac1-2c71-4bf5-a2f9-b87d71c080cd,2024-10-27 06:32:03,Cartão de Crédito,,Entregue,Site,E-mail Marketing,Jadlog,BR4883122085,10.0,1239.6
41060336-4c2b-4619-9565-cc120d8b2360,889c9bf2-6f18-4f1b-b57b-79413c629db6,2025-04-18 15:47:05,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Jadlog,BR3829755082,6.0,439.7
e18884f1-b358-4990-810d-7f839900dbb0,8dc27582-172d-4155-b3ee-3c1111b85d53,2024-06-03 23:15:05,PIX,98b2b09c-282d-4387-92cf-441d91da7540,Entregue,Site,Instagram,Jadlog,BR4081721293,7.0,629.6
fb2cc5eb-a9d2-4d8f-9b0b-6802b6c722db,0ba8b1d3-2ff2-46f6-aa3e-129893909e6a,2023-06-15 17:47:23,Cartão de Crédito,,Entregue,Site,Orgânico,Correios,BR3529865805,9.0,1059.5
aaa56197-69cf-43e8-bc0c-53bcfe5aaa02,0e97a0be-e947-4395-80ed-f1fb3972e1f0,2023-03-29 23:06:52,Cartão de Crédito,,Entregue,Site,Orgânico,Total Express,BR3448961434,2.0,1239.6
71d7fccc-6af5-4e81-8282-7eab17a432c1,0939c8f6-9a55-47c2-8aab-d305db1bfcf0,2023-10-17 12:59:07,Cartão de Crédito,,Entregue,Site,Orgânico,Loggi,BR1565557264,2.0,159.9
9a9f20fb-2211-4906-9e20-6bae61c8211f,b25f3277-6716-46c9-bda4-3561870b96b6,2026-06-26 18:02:27,PIX,1432c73f-7a67-42d2-aafd-158b6174c0e6,Entregue,Marketplace,Instagram,Jadlog,BR9053028911,8.0,499.8
e2498883-cda3-4e2a-8a61-08bc71ca6d4b,5ab976b8-dd62-48d0-9957-589e9f838a5a,2024-06-18 21:05:27,PIX,69de8a67-5e23-4239-a4d2-17aebe6d6856,Entregue,Aplicativo,Orgânico,Total Express,BR7718538736,2.0,1639.5
df963f59-5ff8-44a1-a0f2-cb453ddbc089,22da0ff9-464c-48f6-a986-ad49a0c93404,2026-01-11 19:09:54,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Correios,BR0261872888,8.0,689.7
a351a60a-6a76-48d6-b4d4-021c84bd3a01,80ebbf90-ed32-4dd6-a59a-655a65b8d9de,2025-05-17 14:32:07,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Total Express,BR2103471471,9.0,519.7
9cb309fb-c1ec-4571-b488-90304ee8e2f2,5a246639-323d-4786-86c0-0ccf2976d20a,2023-11-10 19:09:44,PIX,6f14039a-1904-491f-a15f-4fe354e7661a,Entregue,Site,Orgânico,Loggi,BR6459695037,6.0,199.8
4ccfd5e3-5523-4314-a8c2-da34572b36f1,441ed48d-7e24-4778-8133-556e7fbb283d,2023-09-22 16:08:10,Cartão de Crédito,,Entregue,Site,Facebook,Jadlog,BR9598026830,8.0,959.7
382acd09-5dad-4620-9610-40b0e2a12260,c47da24e-d7cf-4f8a-8839-2f6796443ff5,2025-06-05 02:48:36,PIX,be183b86-e0fa-4c7b-95fd-b7f05dc2a09b,Entregue,Marketplace,Orgânico,Loggi,BR6269414979,8.0,599.7
